Date;Day;DOW;Holiday;Influenza;Iws;PM10_lag0;PMc_lag0;Ir;NO2_lag0;O3_lag0;CO_lag0;PM25_lag1;PM10_lag1;Is;SO2_lag1;NO2_lag1;O3_lag1;CO_lag1;PM25_lag2;PM10_lag2;PMc_lag2;SO2_lag2;NO2_lag2;O3_lag2;CO_lag2;PM25_lag3;PM10_lag3;PMc_lag3;SO2_lag3;NO2_lag3;O3_lag3;CO_lag3;PM25_lag4;PM10_lag4;PMc_lag4;SO2_lag4;NO2_lag4;O3_lag4;CO_lag4;PM25_lag5;PM10_lag5;PMc_lag5;SO2_lag5;NO2_lag5;O3_lag5;CO_lag5;PM25_lag01;PM10_lag01;PMc_lag01;SO2_lag01;NO2_lag01;O3_lag01;CO_lag01;PM25_lag02;PM10_lag02;PMc_lag02;SO2_lag02;NO2_lag02;O3_lag02;CO_lag02;PM25_lag03;PM10_lag03;PMc_lag03;SO2_lag03;NO2_lag03;O3_lag03;CO_lag03;temp_lag0;temp_lag14;humid_lag0;Totalheart;Hypertension;CHD;Arrhythmia;Heartfailure;Cerebrovascular;Total_cardio;Totalheart_man;Hypertension_man;CHD_man;Other_man;Arrhythmia_man;Heartfailure_man;Cerebrovascular_man;Total_cardio_man;Totalheart_woman;Hypertension_woman;CHD_woman;Other_woman;Arrhythmia_woman;Heartfailure_woman;Cerebrovascular_woman;Total_cardio_woman;Totalheart_age1;Hypertension_age1;CHD_age1;Other_age1;Arrhythmia_age1;Heartfailure_age1;Cerebrovascular_age1;Total_cardio_age1;Totalheart_age2;Hypertension_age2;CHD_age2;Other_age2;Arrhythmia_age2;Heartfailure_age2;Cerebrovascular_age2;Total_cardio_age2;Total_Res;URTI;LRTI;AECOPD;Asthma;Total_res_man;URTI_man;LRTI_man;AECOPD_man;Asthma_man;Total_woman;URTI_woman;LRTI_woman;AECOPD_woman;Asthma_woman;Total_age1;URTI_age1;LRTI_age1;AECOPD_age1;Asthma_age1;Total_age2;URTI_age2;LRTI_age2;AECOPD_age2;Asthma_age2;Total_age3;URTI_age3;LRTI_age3;AECOPD_age3;Asthma_age3;Total_age4;URTI_age4;LRTI_age4;AECOPD_age4;Asthma_age4;all0;all1;URTI0;URTI1;LRTI0;LRTI1;Asthma0;Asthma1;AECOPD0;AECOPD1;xxx
27/10/2013;300;7;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.95;9.47;69.56;94;55;28;4;6;78;172;40;23;12;1;2;2;45;85;54;32;16;0;2;4;33;87;39;28;7;1;1;2;36;75;55;27;21;0;3;4;42;97;277;158;110;2;2;118;66;47;1;1;159;92;63;1;1;23;8;15;0;0;125;91;31;0;0;71;41;28;0;1;58;18;36;2;1;235;42;144;14;84;26;2;;;2;1
28/10/2013;301;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.74;9.35;72.26;91;48;27;7;0;112;203;44;22;14;5;3;0;66;110;46;26;13;4;3;0;46;92;35;18;10;4;3;0;43;78;56;30;17;5;4;0;69;125;301;120;163;2;5;138;50;83;0;1;163;70;80;2;4;17;8;9;0;0;125;66;52;0;0;82;35;46;0;0;77;11;56;2;5;235;66;110;10;116;47;1;4;;2;1
29/10/2013;302;2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.1;9.47;57.08;98;54;31;4;3;89;187;37;23;13;0;0;1;46;83;61;31;18;6;4;2;43;104;40;26;11;1;1;1;38;78;58;28;20;5;3;2;51;109;246;120;108;0;4;111;53;50;0;1;135;67;58;0;3;10;5;5;0;0;107;73;29;0;0;60;30;22;0;2;69;12;52;0;2;190;56;112;8;64;44;2;2;;;1
30/10/2013;303;3;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.82;9.29;66.92;96;52;21;6;2;103;199;40;16;11;9;2;2;57;97;56;36;10;6;4;0;46;102;32;17;5;8;2;0;48;80;64;35;16;7;4;2;55;119;234;116;100;2;4;109;54;46;1;2;125;62;54;1;2;12;9;3;0;0;90;58;24;0;1;62;33;25;0;1;70;16;48;2;2;181;53;106;10;61;39;3;1;;2;1
31/10/2013;304;4;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.84;9.06;72.11;107;61;18;4;7;86;193;46;28;10;4;0;4;52;98;60;33;8;12;4;3;34;94;51;28;9;11;1;2;43;94;56;33;9;6;3;5;43;99;233;117;99;2;6;105;48;50;0;1;128;69;49;2;5;11;8;3;0;0;85;59;21;0;2;67;31;31;0;3;70;19;44;2;1;175;58;105;12;60;39;5;1;;2;1
01/11/2013;305;5;0;0;198.88;170;;170;113.56;;2.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;198.88;170;;170;113.56;;2.76;198.88;170;;170;113.56;;2.76;198.88;170;;170;113.56;;2.76;7.64;8.87;76.67;101;55;28;3;7;77;178;44;21;16;4;1;2;43;87;57;34;12;4;2;5;34;91;37;23;8;3;1;2;36;73;64;32;20;5;2;5;41;105;201;92;95;0;4;82;39;40;0;2;119;53;55;0;2;18;10;7;0;0;84;51;26;0;2;45;23;18;0;1;54;8;44;0;1;158;43;86;6;60;35;3;1;;;1
02/11/2013;306;6;1;0;243.29;284.55;48.18;284.55;102.69;;2.35;198.88;170;;170;113.56;;2.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;221.09;227.28;48.18;227.28;108.13;;2.56;221.09;227.28;48.18;227.28;108.13;;2.56;221.09;227.28;48.18;227.28;108.13;;2.56;8.59;8.62;81.96;91;49;22;6;5;58;149;35;16;9;3;3;4;27;62;56;33;13;6;3;1;31;87;48;28;10;7;2;1;24;72;43;21;12;2;4;4;34;77;281;145;113;3;6;121;55;54;3;2;159;89;59;0;4;23;12;10;0;0;119;76;35;0;2;66;40;20;0;2;73;17;48;3;2;224;57;134;11;69;44;6;;1;2;1
03/11/2013;307;7;1;0;71.41;36.85;20.5;36.85;49.5;;1.29;243.29;284.55;48.18;284.55;102.69;;2.35;198.88;170;;170;113.56;;2.76;;;;;;;;;;;;;;;;;;;;;;157.35;160.7;34.34;160.7;76.1;;1.82;171.19;163.8;34.34;163.8;88.58;;2.13;171.19;163.8;34.34;163.8;88.58;;2.13;10.42;8.63;58.01;98;53;21;11;2;73;171;49;27;13;5;3;1;27;76;49;26;8;6;8;1;46;95;45;32;5;5;3;0;36;81;53;21;16;6;8;2;37;90;274;144;111;6;3;125;64;52;3;2;149;80;59;3;1;13;6;7;0;0;127;87;31;0;1;70;32;34;0;2;64;19;39;6;0;219;55;131;13;75;36;3;;;6;1
04/11/2013;308;1;0;0;19.76;51.33;30.87;51.33;44;;1.18;71.41;36.85;20.5;36.85;49.5;;1.29;243.29;284.55;48.18;284.55;102.69;;2.35;198.88;170;;170;113.56;;2.76;;;;;;;;;;;;;;;45.59;44.09;25.69;44.09;46.75;;1.24;111.49;124.24;33.18;124.24;65.4;;1.61;133.34;135.68;33.18;135.68;77.44;;1.9;8.08;8.49;55.94;108;50;37;9;5;95;203;47;17;20;3;4;3;58;105;61;33;17;4;5;2;37;98;48;21;18;3;4;2;50;98;60;29;19;4;5;3;45;105;263;124;120;3;7;122;57;51;2;6;141;67;69;1;1;20;10;10;0;0;115;74;35;0;3;62;23;32;0;2;66;17;43;3;2;212;51;110;14;86;34;6;1;2;1;1
05/11/2013;309;2;0;0;154.71;205.88;51.18;205.88;103.38;;2.53;19.76;51.33;30.87;51.33;44;;1.18;71.41;36.85;20.5;36.85;49.5;;1.29;243.29;284.55;48.18;284.55;102.69;;2.35;198.88;170;;170;113.56;;2.76;;;;;;;;87.24;128.61;41.03;128.61;73.69;;1.86;81.96;98.02;34.18;98.02;65.63;;1.67;122.29;144.65;37.68;144.65;74.89;;1.84;8.91;8.41;62.05;96;41;34;3;5;92;188;41;16;13;7;2;3;54;95;55;25;21;6;1;2;38;93;40;22;7;10;1;0;53;93;56;19;27;3;2;5;39;95;246;125;103;2;8;124;65;50;1;3;122;60;53;1;5;18;10;7;0;0;98;68;25;0;3;54;30;17;0;4;76;17;54;2;1;189;57;113;12;63;40;7;1;;2;1
06/11/2013;310;3;0;0;127.33;171.36;45.92;171.36;72.36;;2.5;154.71;205.88;51.18;205.88;103.38;;2.53;19.76;51.33;30.87;51.33;44;;1.18;71.41;36.85;20.5;36.85;49.5;;1.29;243.29;284.55;48.18;284.55;102.69;;2.35;198.88;170;;170;113.56;;2.76;141.02;188.62;48.55;188.62;87.87;;2.52;100.6;142.86;42.66;142.86;73.25;;2.07;93.3;116.36;37.12;116.36;67.31;;1.88;8.4;8.42;54.36;108;42;35;9;3;73;181;45;21;11;7;5;1;50;95;63;21;24;12;4;2;23;86;58;25;16;8;9;0;37;95;50;17;19;11;0;3;36;86;241;131;87;3;13;100;57;34;1;4;141;74;53;2;9;16;12;3;0;1;111;81;21;0;6;60;30;26;0;1;54;8;37;3;5;202;39;124;7;58;29;12;1;1;2;1
07/11/2013;311;4;0;0;;;;;;;;127.33;171.36;45.92;171.36;72.36;;2.5;154.71;205.88;51.18;205.88;103.38;;2.53;19.76;51.33;30.87;51.33;44;;1.18;71.41;36.85;20.5;36.85;49.5;;1.29;243.29;284.55;48.18;284.55;102.69;;2.35;127.33;171.36;45.92;171.36;72.36;;2.5;141.02;188.62;48.55;188.62;87.87;;2.52;100.6;142.86;42.66;142.86;73.25;;2.07;6.58;8.31;42.01;106;41;32;10;4;95;201;50;19;13;8;8;2;57;107;56;22;19;11;2;2;38;94;41;20;4;12;5;0;43;84;65;21;28;7;5;4;52;117;239;124;105;1;8;87;41;42;0;3;152;83;63;1;5;14;6;7;0;1;97;73;23;0;1;58;27;26;0;4;70;18;49;1;2;188;51;116;8;64;41;7;1;;1;1
08/11/2013;312;5;0;0;75.75;111.71;37.57;111.71;60.38;;2;;;;;;;;127.33;171.36;45.92;171.36;72.36;;2.5;154.71;205.88;51.18;205.88;103.38;;2.53;19.76;51.33;30.87;51.33;44;;1.18;71.41;36.85;20.5;36.85;49.5;;1.29;75.75;111.71;37.57;111.71;60.38;;2;101.54;141.54;41.75;141.54;66.37;;2.25;119.26;162.98;44.89;162.98;78.71;;2.34;6.25;8.18;55.85;93;46;30;7;1;85;178;37;17;10;7;2;1;51;88;56;29;20;2;5;0;34;90;52;26;17;6;2;1;40;92;41;20;13;3;5;0;45;86;255;146;85;3;12;119;66;41;2;5;136;80;44;1;7;16;8;8;0;0;121;92;23;0;1;66;34;24;0;6;52;12;30;3;5;214;41;137;9;61;24;8;4;1;2;1
09/11/2013;313;6;1;0;117.41;66.12;;66.12;82.44;;2.59;75.75;111.71;37.57;111.71;60.38;;2;;;;;;;;127.33;171.36;45.92;171.36;72.36;;2.5;154.71;205.88;51.18;205.88;103.38;;2.53;19.76;51.33;30.87;51.33;44;;1.18;96.58;88.92;37.57;88.92;71.41;;2.3;96.58;88.92;37.57;88.92;71.41;;2.3;106.83;116.4;41.75;116.4;71.73;;2.36;8.23;8.21;53.87;68;41;9;5;3;64;132;27;15;5;4;1;2;32;59;41;26;4;6;4;1;32;73;31;25;2;4;0;0;40;71;37;16;7;6;5;3;24;61;294;136;140;2;3;133;68;60;0;1;160;67;80;2;2;21;11;10;0;0;128;74;45;0;3;79;35;38;0;0;66;16;47;2;0;246;48;126;10;104;36;3;;;2;1
10/11/2013;314;7;1;0;15.06;35.93;20.93;35.93;23.31;;1;117.41;66.12;;66.12;82.44;;2.59;75.75;111.71;37.57;111.71;60.38;;2;;;;;;;;127.33;171.36;45.92;171.36;72.36;;2.5;154.71;205.88;51.18;205.88;103.38;;2.53;66.24;51.03;20.93;51.03;52.88;;1.8;69.41;71.25;29.25;71.25;55.38;;1.86;69.41;71.25;29.25;71.25;55.38;;1.86;3.1;7.86;20.14;78;47;18;3;1;55;133;31;17;10;3;0;1;39;70;47;30;8;6;3;0;16;63;35;24;7;3;0;1;25;60;43;23;11;6;3;0;30;73;273;135;114;3;6;133;63;59;3;2;140;72;55;0;4;24;13;9;0;1;123;76;37;0;1;67;35;30;0;1;59;11;38;3;3;233;40;129;6;86;28;4;2;;3;1
11/11/2013;315;1;0;0;33.47;57.31;24;57.31;50.31;;1;15.06;35.93;20.93;35.93;23.31;;1;117.41;66.12;;66.12;82.44;;2.59;75.75;111.71;37.57;111.71;60.38;;2;;;;;;;;127.33;171.36;45.92;171.36;72.36;;2.5;24.27;46.62;22.47;46.62;36.81;;1;55.31;53.12;22.47;53.12;52.02;;1.53;60.42;67.77;27.5;67.77;54.11;;1.65;4.81;7.5;36.92;93;38;28;4;6;104;197;40;13;11;10;3;3;63;103;53;25;17;7;1;3;41;94;38;20;6;9;3;0;62;100;55;18;22;8;1;6;42;97;233;132;91;2;4;93;53;38;0;1;140;79;53;2;3;17;12;5;0;0;100;74;21;0;1;62;34;26;1;1;54;12;39;1;2;189;44;123;9;57;34;4;;1;1;1
12/11/2013;316;2;0;0;66.24;95.94;29.69;95.94;62.81;;2.06;33.47;57.31;24;57.31;50.31;;1;15.06;35.93;20.93;35.93;23.31;;1;117.41;66.12;;66.12;82.44;;2.59;75.75;111.71;37.57;111.71;60.38;;2;;;;;;;;49.86;76.63;26.85;76.63;56.56;;1.53;38.26;63.06;24.87;63.06;45.48;;1.35;58.05;63.83;24.87;63.83;54.72;;1.66;5.59;7.24;48.58;111;41;25;7;3;76;187;46;16;10;15;2;3;40;86;65;25;15;20;5;0;36;101;55;20;7;25;1;2;40;95;56;21;18;10;6;1;36;92;226;114;104;0;5;97;46;46;0;2;129;68;58;0;3;18;9;9;0;0;92;63;27;0;2;57;31;23;0;1;59;11;45;0;2;177;49;107;7;64;40;4;1;;;1
13/11/2013;317;3;0;0;161.56;257.07;95.8;257.07;99.2;;3.4;66.24;95.94;29.69;95.94;62.81;;2.06;33.47;57.31;24;57.31;50.31;;1;15.06;35.93;20.93;35.93;23.31;;1;117.41;66.12;;66.12;82.44;;2.59;75.75;111.71;37.57;111.71;60.38;;2;113.9;176.51;62.75;176.51;81.01;;2.73;87.09;136.77;49.83;136.77;70.77;;2.15;69.08;111.56;42.61;111.56;58.91;;1.87;4.59;7.08;64.45;95;51;21;7;2;87;182;39;16;10;7;5;1;52;91;56;35;11;7;2;1;35;91;44;26;6;10;2;0;42;86;51;25;15;4;5;2;45;96;249;139;96;3;2;102;51;45;2;0;147;88;51;1;2;24;9;15;0;0;113;82;24;0;1;51;33;16;1;0;61;15;41;2;1;203;46;130;9;63;33;1;1;1;2;1
14/11/2013;318;4;0;0;81.88;145.63;69;145.63;61.93;;2;161.56;257.07;95.8;257.07;99.2;;3.4;66.24;95.94;29.69;95.94;62.81;;2.06;33.47;57.31;24;57.31;50.31;;1;15.06;35.93;20.93;35.93;23.31;;1;117.41;66.12;;66.12;82.44;;2.59;121.72;201.35;82.4;201.35;80.57;;2.7;103.23;166.21;64.83;166.21;74.65;;2.49;85.79;138.99;54.62;138.99;68.56;;2.12;6;7.02;47.31;100;49;38;4;4;98;198;40;16;16;1;3;4;61;101;60;33;22;4;1;0;37;97;43;25;12;2;2;2;53;96;57;24;26;3;2;2;45;102;260;155;93;3;2;114;60;50;1;0;146;95;43;2;2;12;8;4;0;0;102;76;23;0;1;76;49;23;0;0;70;22;43;3;1;207;53;143;12;57;36;1;1;;3;1
15/11/2013;319;5;0;0;101.24;171.76;70.53;171.76;91.81;;3.25;81.88;145.63;69;145.63;61.93;;2;161.56;257.07;95.8;257.07;99.2;;3.4;66.24;95.94;29.69;95.94;62.81;;2.06;33.47;57.31;24;57.31;50.31;;1;15.06;35.93;20.93;35.93;23.31;;1;91.56;158.7;69.77;158.7;76.87;;2.63;114.89;191.49;78.44;191.49;84.31;;2.88;102.73;167.6;66.26;167.6;78.94;;2.68;5.39;6.86;47.35;101;43;35;6;9;78;179;35;13;12;4;3;3;38;73;66;30;23;4;3;6;40;106;49;25;17;3;1;3;40;89;52;18;18;5;5;6;38;90;264;116;128;1;7;124;51;63;0;3;140;65;65;1;4;17;5;10;0;1;99;61;33;0;1;76;36;32;0;4;72;14;53;1;1;209;55;104;12;87;41;7;;;1;1
16/11/2013;320;6;1;0;59.47;116.71;57.24;116.71;42.31;;1.75;101.24;171.76;70.53;171.76;91.81;;3.25;81.88;145.63;69;145.63;61.93;;2;161.56;257.07;95.8;257.07;99.2;;3.4;66.24;95.94;29.69;95.94;62.81;;2.06;33.47;57.31;24;57.31;50.31;;1;80.36;144.24;63.89;144.24;67.06;;2.5;80.86;144.7;65.59;144.7;65.35;;2.33;101.04;172.79;73.14;172.79;73.81;;2.6;6.73;6.73;36.36;94;47;17;10;6;63;157;38;15;10;4;6;3;30;68;56;32;7;10;4;3;33;89;48;28;8;7;4;1;33;81;46;19;9;7;6;5;30;76;246;108;123;1;6;100;41;53;1;1;146;67;70;0;5;25;11;14;0;0;91;59;27;0;2;68;32;31;0;1;61;6;50;1;3;199;47;105;3;83;40;4;2;;1;1
17/11/2013;321;7;1;0;11.31;22.63;11.31;22.63;27.07;;1.07;59.47;116.71;57.24;116.71;42.31;;1.75;101.24;171.76;70.53;171.76;91.81;;3.25;81.88;145.63;69;145.63;61.93;;2;161.56;257.07;95.8;257.07;99.2;;3.4;66.24;95.94;29.69;95.94;62.81;;2.06;35.39;69.67;34.28;69.67;34.69;;1.41;57.34;103.7;46.36;103.7;53.73;;2.02;63.48;114.18;52.02;114.18;55.78;;2.02;3.01;6.2;36.87;70;33;17;5;2;40;110;34;12;10;8;3;1;20;54;36;21;7;5;2;1;20;56;36;16;10;6;3;1;16;52;34;17;7;7;2;1;24;58;248;116;117;2;7;122;56;59;1;4;126;60;58;1;3;17;7;10;0;0;94;52;37;0;3;77;41;31;0;1;60;16;39;2;3;203;45;103;13;90;27;4;3;;2;1
18/11/2013;322;1;0;0;12;25.19;14.2;25.19;28.2;;1.13;11.31;22.63;11.31;22.63;27.07;;1.07;59.47;116.71;57.24;116.71;42.31;;1.75;101.24;171.76;70.53;171.76;91.81;;3.25;81.88;145.63;69;145.63;61.93;;2;161.56;257.07;95.8;257.07;99.2;;3.4;11.66;23.91;12.76;23.91;27.64;;1.1;27.59;54.84;27.58;54.84;32.53;;1.32;46.01;84.07;38.32;84.07;47.35;;1.8;1.95;5.76;32.98;99;50;22;6;3;90;189;43;19;13;9;2;0;52;95;56;31;9;9;4;3;38;94;47;28;5;13;1;0;42;89;52;22;17;5;5;3;48;100;247;130;95;0;7;101;44;46;0;3;146;86;49;0;4;23;10;11;0;2;99;68;23;0;1;57;33;22;0;0;68;19;39;0;4;192;55;115;15;64;31;4;3;;;1
19/11/2013;323;2;0;0;33.82;43.65;10.63;43.65;46.13;;1.25;12;25.19;14.2;25.19;28.2;;1.13;11.31;22.63;11.31;22.63;27.07;;1.07;59.47;116.71;57.24;116.71;42.31;;1.75;101.24;171.76;70.53;171.76;91.81;;3.25;81.88;145.63;69;145.63;61.93;;2;22.91;34.42;12.42;34.42;37.17;;1.19;19.04;30.49;12.05;30.49;33.8;;1.15;29.15;52.05;23.35;52.05;35.93;;1.3;0.93;5.19;34.22;107;54;29;10;5;77;184;49;22;14;7;3;3;37;86;58;32;15;2;7;2;40;98;43;26;7;7;2;1;36;79;64;28;22;2;8;4;41;105;260;147;104;0;2;120;75;42;0;1;140;72;62;0;1;21;17;4;0;0;104;81;22;0;0;69;38;26;0;1;66;11;52;0;1;207;53;139;8;61;43;1;1;;;1
20/11/2013;324;3;0;0;76;90.44;16.07;90.44;65.53;;2.67;33.82;43.65;10.63;43.65;46.13;;1.25;12;25.19;14.2;25.19;28.2;;1.13;11.31;22.63;11.31;22.63;27.07;;1.07;59.47;116.71;57.24;116.71;42.31;;1.75;101.24;171.76;70.53;171.76;91.81;;3.25;54.91;67.05;13.35;67.05;55.83;;1.96;40.61;53.09;13.63;53.09;46.62;;1.68;33.28;45.48;13.05;45.48;41.73;;1.53;1.39;4.68;49.71;102;49;38;4;3;76;178;49;22;19;3;3;2;47;96;53;27;19;5;1;1;29;82;50;27;14;6;3;0;32;82;52;22;24;2;1;3;44;96;247;124;109;2;2;106;41;55;2;2;141;83;54;0;0;15;5;10;0;0;106;78;21;0;1;58;31;25;1;0;68;10;53;1;1;194;53;120;4;64;45;1;1;1;1;1
21/11/2013;325;4;0;0;;;;;;;;76;90.44;16.07;90.44;65.53;;2.67;33.82;43.65;10.63;43.65;46.13;;1.25;12;25.19;14.2;25.19;28.2;;1.13;11.31;22.63;11.31;22.63;27.07;;1.07;59.47;116.71;57.24;116.71;42.31;;1.75;76;90.44;16.07;90.44;65.53;;2.67;54.91;67.05;13.35;67.05;55.83;;1.96;40.61;53.09;13.63;53.09;46.62;;1.68;1.7;4.33;55.75;96;52;25;3;5;106;202;37;21;7;5;3;1;63;100;59;31;18;6;0;4;43;102;44;26;9;7;1;1;53;97;52;26;16;4;2;4;53;105;257;123;121;2;3;118;52;57;2;1;139;71;64;0;2;15;11;4;0;0;114;76;34;0;1;63;28;30;1;2;65;8;53;1;0;200;57;119;4;72;49;3;;1;1;1
22/11/2013;326;5;0;0;138.41;141.12;19.71;141.12;92.93;4.47;3.13;;;;;;;;76;90.44;16.07;90.44;65.53;;2.67;33.82;43.65;10.63;43.65;46.13;;1.25;12;25.19;14.2;25.19;28.2;;1.13;11.31;22.63;11.31;22.63;27.07;;1.07;138.41;141.12;19.71;141.12;92.93;4.47;3.13;107.21;115.78;17.89;115.78;79.23;4.47;2.9;82.74;91.74;15.47;91.74;68.2;4.47;2.35;2.7;4.06;56.31;97;48;34;11;0;100;197;44;18;16;2;8;0;62;106;53;30;18;2;3;0;38;91;44;27;12;2;3;0;46;90;53;21;22;2;8;0;54;107;263;118;131;3;1;124;49;65;3;0;139;69;66;0;1;15;10;5;0;0;90;57;30;0;0;73;29;40;1;0;85;22;56;2;1;189;74;101;17;78;53;1;;1;2;1
23/11/2013;327;6;1;0;232.35;223.82;23;223.82;117.13;17.41;4.38;138.41;141.12;19.71;141.12;92.93;4.47;3.13;;;;;;;;76;90.44;16.07;90.44;65.53;;2.67;33.82;43.65;10.63;43.65;46.13;;1.25;12;25.19;14.2;25.19;28.2;;1.13;185.38;182.47;21.36;182.47;105.03;10.94;3.76;185.38;182.47;21.36;182.47;105.03;10.94;3.76;148.92;151.79;19.59;151.79;91.86;10.94;3.39;3.4;3.72;59.31;72;29;19;6;4;57;129;30;11;7;8;3;1;32;62;42;18;12;6;3;3;25;67;38;23;3;9;3;0;34;72;34;6;16;5;3;4;23;57;257;149;99;3;3;108;58;45;3;0;149;91;54;0;3;15;10;5;0;0;101;78;19;0;1;74;44;29;0;1;67;17;46;3;1;199;58;137;12;57;42;2;1;;3;1
24/11/2013;328;7;1;0;127.75;168.5;47.79;168.5;64.64;37.63;2.67;232.35;223.82;23;223.82;117.13;17.41;4.38;138.41;141.12;19.71;141.12;92.93;4.47;3.13;;;;;;;;76;90.44;16.07;90.44;65.53;;2.67;33.82;43.65;10.63;43.65;46.13;;1.25;180.05;196.16;35.4;196.16;90.89;27.52;3.53;166.17;177.81;30.17;177.81;91.57;19.84;3.39;166.17;177.81;30.17;177.81;91.57;19.84;3.39;4.63;3.82;52.44;69;34;14;7;2;60;129;25;9;6;8;2;0;25;50;44;25;8;4;5;2;35;79;26;12;5;5;4;0;29;55;43;22;9;7;3;2;31;74;295;156;124;3;6;147;74;61;2;5;148;82;63;1;1;15;7;8;0;0;122;85;35;0;0;80;48;26;0;4;78;16;55;3;2;237;58;149;7;77;47;5;1;;3;1
25/11/2013;329;1;0;0;;;;;;;;127.75;168.5;47.79;168.5;64.64;37.63;2.67;232.35;223.82;23;223.82;117.13;17.41;4.38;138.41;141.12;19.71;141.12;92.93;4.47;3.13;;;;;;;;76;90.44;16.07;90.44;65.53;;2.67;127.75;168.5;47.79;168.5;64.64;37.63;2.67;180.05;196.16;35.4;196.16;90.89;27.52;3.53;166.17;177.81;30.17;177.81;91.57;19.84;3.39;2.36;3.65;33.46;77;40;30;4;0;79;156;36;17;17;0;2;0;52;88;41;23;13;3;2;0;27;68;38;20;14;3;1;0;37;75;39;20;16;0;3;0;42;81;255;113;121;4;7;101;40;54;1;1;154;73;67;3;6;27;11;16;0;0;95;64;24;0;2;64;26;34;0;2;69;12;47;4;3;197;58;107;6;79;42;4;3;;4;1
26/11/2013;330;2;0;0;24.12;51.29;27.18;51.29;31.6;60.69;1.25;;;;;;;;127.75;168.5;47.79;168.5;64.64;37.63;2.67;232.35;223.82;23;223.82;117.13;17.41;4.38;138.41;141.12;19.71;141.12;92.93;4.47;3.13;;;;;;;;24.12;51.29;27.18;51.29;31.6;60.69;1.25;75.94;109.9;37.49;109.9;48.12;49.16;1.96;128.07;147.87;32.66;147.87;71.12;38.58;2.77;-0.37;3.23;34.59;69;34;22;7;2;74;143;32;9;16;3;2;2;43;75;37;25;6;1;5;0;31;68;31;12;12;3;2;2;41;72;38;22;10;1;5;0;33;71;255;139;91;4;4;103;56;39;1;1;152;83;52;3;3;26;17;9;0;0;101;77;15;0;2;57;32;18;0;1;71;13;49;4;1;193;62;129;10;46;45;3;1;;4;1
27/11/2013;331;3;0;0;8.94;45.41;36.47;45.41;12.4;63.44;1.07;24.12;51.29;27.18;51.29;31.6;60.69;1.25;;;;;;;;127.75;168.5;47.79;168.5;64.64;37.63;2.67;232.35;223.82;23;223.82;117.13;17.41;4.38;138.41;141.12;19.71;141.12;92.93;4.47;3.13;16.53;48.35;31.83;48.35;22;62.07;1.16;16.53;48.35;31.83;48.35;22;62.07;1.16;53.6;88.4;37.15;88.4;36.21;53.92;1.66;-3.9;2.63;20.06;75;42;20;4;2;87;162;31;16;7;4;2;2;55;86;44;26;13;3;2;0;32;76;36;23;5;4;2;2;43;79;39;19;15;3;2;0;44;83;230;103;115;1;3;105;43;55;0;1;125;60;60;1;2;14;10;3;0;0;85;48;35;0;1;65;32;28;0;1;66;13;49;1;1;177;53;96;7;72;43;3;;;1;1
28/11/2013;332;4;0;0;15.12;27.65;12.53;27.65;22.6;57.59;1;8.94;45.41;36.47;45.41;12.4;63.44;1.07;24.12;51.29;27.18;51.29;31.6;60.69;1.25;;;;;;;;127.75;168.5;47.79;168.5;64.64;37.63;2.67;232.35;223.82;23;223.82;117.13;17.41;4.38;12.03;36.53;24.5;36.53;17.5;60.52;1.04;16.06;41.45;25.39;41.45;22.2;60.57;1.11;16.06;41.45;25.39;41.45;22.2;60.57;1.11;-2.8;2;25.47;75;44;20;2;5;97;172;31;18;8;1;0;4;63;94;44;26;12;3;2;1;34;78;39;24;10;4;0;1;47;86;36;20;10;0;2;4;50;86;223;96;107;1;9;105;40;54;1;4;118;56;53;0;5;17;9;8;0;0;97;52;34;0;4;51;24;22;0;3;58;11;43;1;2;181;42;92;4;72;35;8;1;;1;1
