Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z,z_is_good,cut_nb,clarity_nb,color_nb
36948,0.32,Ideal,H,SI1,61.0,56.0,479,4.4,4.42,2.69,True,4,2,2
36949,0.3,Very Good,D,SI1,58.8,63.0,479,4.32,4.35,2.55,True,2,2,6
36950,0.28,Very Good,H,VVS1,58.5,61.0,480,4.27,4.31,2.51,True,2,6,2
36951,0.25,Very Good,E,VS2,61.3,57.0,480,4.05,4.08,2.49,True,2,3,5
36952,0.25,Very Good,F,VS1,60.7,57.0,480,4.06,4.09,2.47,True,2,4,4
36953,0.27,Ideal,I,VVS2,61.3,56.0,480,4.15,4.17,2.55,True,4,5,1
36954,0.27,Ideal,I,VVS2,61.6,55.0,480,4.17,4.21,2.58,True,4,5,1
36955,0.33,Ideal,I,VS2,62.3,54.0,480,4.45,4.48,2.78,True,4,3,1
36956,0.33,Ideal,I,VS2,61.4,56.0,480,4.45,4.48,2.74,True,4,3,1
36957,0.27,Ideal,H,VS1,61.6,56.0,480,4.16,4.19,2.57,True,4,4,2
36958,0.27,Ideal,H,VS1,61.6,56.0,480,4.18,4.2,2.58,True,4,4,2
36959,0.28,Good,H,VVS1,56.0,64.0,480,4.38,4.41,2.46,True,1,6,2
36960,0.32,Very Good,J,SI1,63.2,56.0,480,4.36,4.31,2.74,True,2,2,0
36961,0.41,Premium,G,VS1,61.7,57.0,961,4.78,4.75,2.94,True,3,4,3
36962,0.41,Premium,G,VS1,61.9,60.0,961,4.76,4.7,2.93,True,3,4,3
36963,0.41,Premium,G,VS1,62.4,57.0,961,4.74,4.71,2.95,True,3,4,3
36964,0.41,Premium,G,VS1,62.1,60.0,961,4.78,4.72,2.95,True,3,4,3
36965,0.41,Premium,G,VS1,62.5,59.0,961,4.77,4.73,2.97,True,3,4,3
36966,0.41,Ideal,G,VS1,61.6,57.0,961,4.77,4.74,2.93,True,4,4,3
36967,0.41,Premium,G,VS1,62.7,57.0,961,4.77,4.74,2.98,True,3,4,3
36968,0.41,Ideal,G,VS1,62.4,57.0,961,4.75,4.7,2.95,True,4,4,3
36969,0.41,Premium,G,VS1,62.6,58.0,961,4.75,4.7,2.96,True,3,4,3
36970,0.34,Ideal,D,VS1,60.7,57.0,961,4.55,4.51,2.75,True,4,4,6
36971,0.39,Very Good,E,VVS2,62.2,55.0,962,4.66,4.7,2.91,True,2,5,5
36972,0.42,Ideal,G,VVS2,61.4,54.0,962,4.81,4.9,2.98,True,4,5,3
36973,0.41,Ideal,H,VS1,61.8,56.0,962,4.78,4.73,2.94,True,4,4,2
36974,0.38,Good,G,VS1,63.9,60.0,962,4.59,4.52,2.91,True,1,4,3
36975,0.43,Premium,D,VS2,59.7,59.0,963,4.93,4.89,2.93,True,3,3,6
36976,0.4,Very Good,F,VVS2,63.0,57.0,963,4.63,4.7,2.94,True,2,5,4
36977,0.4,Very Good,D,VS1,63.2,60.0,963,4.65,4.69,2.95,True,2,4,6
36978,0.42,Premium,G,VVS2,61.6,60.0,963,4.8,4.85,2.97,True,3,5,3
36979,0.5,Good,J,VS2,57.7,60.0,963,5.28,5.26,3.04,True,1,3,0
36980,0.38,Ideal,F,VVS2,62.0,55.0,963,4.66,4.7,2.9,True,4,5,4
36981,0.38,Ideal,F,VVS2,61.3,55.0,963,4.71,4.72,2.89,True,4,5,4
36982,0.38,Ideal,F,VVS2,60.8,58.0,963,4.69,4.72,2.86,True,4,5,4
36983,0.38,Ideal,F,VVS2,60.8,53.0,963,4.72,4.76,2.88,True,4,5,4
36984,0.24,Ideal,F,VVS1,61.1,56.0,963,4.01,4.05,2.47,True,4,6,4
36985,0.5,Very Good,J,SI1,63.3,60.0,963,4.99,4.97,3.15,True,2,2,0
36986,0.38,Ideal,E,VS2,61.9,57.0,963,4.66,4.61,2.87,True,4,3,5
36987,0.51,Good,H,SI2,63.7,61.0,964,4.99,4.96,3.17,True,1,1,2
36988,0.51,Premium,H,SI2,60.0,62.0,964,5.18,5.15,3.1,True,3,1,2
36989,0.41,Premium,E,VS1,60.7,59.0,964,4.77,4.79,2.9,True,3,4,5
36990,0.41,Ideal,E,VS1,62.2,55.0,964,4.76,4.79,2.97,True,4,4,5
36991,0.33,Ideal,F,VVS1,61.5,56.0,964,4.46,4.49,2.75,True,4,6,4
36992,0.54,Ideal,I,SI2,61.8,54.0,964,5.24,5.27,3.25,True,4,1,1
36993,0.5,Ideal,H,SI2,62.4,55.0,964,5.09,5.11,3.18,True,4,1,2
36994,0.5,Ideal,H,SI2,62.3,53.0,964,5.1,5.14,3.19,True,4,1,2
36995,0.54,Ideal,J,SI1,62.5,54.0,964,5.22,5.25,3.27,True,4,2,0
36996,0.41,Ideal,G,SI1,61.1,56.0,964,4.82,4.84,2.95,True,4,2,3
36997,0.41,Ideal,G,SI1,61.6,55.0,964,4.81,4.84,2.97,True,4,2,3
36998,0.35,Ideal,D,VS2,60.6,57.0,964,4.63,4.58,2.79,True,4,3,6
36999,0.39,Very Good,F,VVS2,61.7,56.0,965,4.7,4.74,2.91,True,2,5,4
37000,0.44,Premium,G,VS1,62.3,59.0,965,4.82,4.87,3.02,True,3,4,3
37001,0.5,Good,J,VS2,63.2,60.0,965,5.01,5.06,3.18,True,1,3,0
37002,0.5,Premium,I,SI1,61.7,58.0,965,5.09,5.15,3.16,True,3,2,1
37003,0.55,Very Good,J,SI1,62.5,57.0,965,5.22,5.24,3.27,True,2,2,0
37004,0.3,Premium,D,VVS2,62.4,58.0,965,4.3,4.26,2.67,True,3,5,6
37005,0.3,Ideal,D,VVS2,62.9,56.0,965,4.29,4.27,2.69,True,4,5,6
37006,0.33,Ideal,H,VVS1,61.7,56.0,965,4.48,4.46,2.76,True,4,6,2
37007,0.33,Premium,H,VVS1,61.4,59.0,965,4.44,4.42,2.72,True,3,6,2
37008,0.33,Ideal,H,VVS1,62.1,55.0,965,4.44,4.42,2.75,True,4,6,2
37009,0.33,Ideal,H,VVS1,62.2,55.0,965,4.44,4.4,2.75,True,4,6,2
37010,0.33,Premium,G,VVS2,60.6,58.0,965,4.5,4.47,2.72,True,3,5,3
37011,0.33,Ideal,G,VVS2,60.1,57.0,965,4.51,4.48,2.7,True,4,5,3
37012,0.33,Premium,G,VVS2,59.5,60.0,965,4.55,4.52,2.7,True,3,5,3
37013,0.33,Very Good,G,VVS2,60.0,63.0,965,4.49,4.45,2.68,True,2,5,3
37014,0.33,Premium,G,VVS2,60.9,59.0,965,4.49,4.45,2.72,True,3,5,3
37015,0.33,Ideal,G,VVS2,61.5,56.0,965,4.49,4.45,2.75,True,4,5,3
37016,0.33,Premium,G,VVS2,60.9,57.0,965,4.5,4.43,2.72,True,3,5,3
37017,0.33,Premium,G,VVS2,61.0,58.0,965,4.48,4.44,2.72,True,3,5,3
37018,0.33,Ideal,G,VVS2,61.7,56.0,965,4.46,4.42,2.74,True,4,5,3
37019,0.33,Ideal,G,VVS2,61.7,55.0,965,4.46,4.42,2.74,True,4,5,3
37020,0.33,Ideal,G,VVS2,62.7,55.0,965,4.46,4.41,2.78,True,4,5,3
37021,0.33,Premium,G,VVS2,61.2,57.0,965,4.44,4.42,2.71,True,3,5,3
37022,0.33,Premium,G,VVS2,61.7,58.0,965,4.42,4.39,2.72,True,3,5,3
37023,0.33,Premium,G,VVS2,61.7,59.0,965,4.42,4.39,2.72,True,3,5,3
37024,0.33,Premium,G,VVS2,61.9,58.0,965,4.43,4.39,2.73,True,3,5,3
37025,0.33,Ideal,G,VVS2,62.5,54.0,965,4.45,4.41,2.77,True,4,5,3
37026,0.33,Premium,G,VVS2,62.0,59.0,965,4.46,4.41,2.75,True,3,5,3
37027,0.33,Ideal,G,VVS2,63.0,57.0,965,4.42,4.38,2.77,True,4,5,3
37028,0.3,Good,F,VVS1,63.7,59.0,965,4.24,4.17,2.68,True,1,6,4
37029,0.49,Premium,H,VS2,59.6,62.0,965,5.17,5.14,3.07,True,3,3,2
37030,0.33,Premium,G,VVS2,62.8,57.0,965,4.47,4.39,2.78,True,3,5,3
37031,0.35,Very Good,F,VVS1,61.6,56.0,966,4.53,4.55,2.79,True,2,6,4
37032,0.42,Premium,F,SI1,60.6,58.0,966,4.89,4.81,2.94,True,3,2,4
37033,0.4,Premium,G,VS2,61.9,58.0,966,4.76,4.74,2.94,True,3,3,3
37034,0.4,Premium,G,VS2,60.4,58.0,966,4.78,4.75,2.88,True,3,3,3
37035,0.4,Very Good,D,VS1,63.3,57.0,967,4.66,4.72,2.97,True,2,4,6
37036,0.4,Very Good,D,VS1,64.2,57.0,967,4.67,4.7,3.01,True,2,4,6
37037,0.4,Very Good,D,VS1,63.1,55.0,967,4.7,4.74,2.98,True,2,4,6
37038,0.38,Premium,H,VVS1,61.2,60.0,967,4.68,4.7,2.87,True,3,6,2
37039,0.38,Very Good,H,VVS1,59.1,58.0,967,4.71,4.76,2.8,True,2,6,2
37040,0.38,Good,H,VVS1,63.3,58.0,967,4.57,4.62,2.91,True,1,6,2
37041,0.4,Ideal,G,VVS1,61.7,57.0,967,4.75,4.78,2.94,True,4,6,3
37042,0.34,Ideal,F,VVS1,61.4,57.0,967,4.5,4.53,2.77,True,4,6,4
37043,0.34,Ideal,F,VVS1,62.0,56.0,967,4.45,4.49,2.77,True,4,6,4
37044,0.34,Ideal,D,VS2,61.0,56.0,967,4.51,4.54,2.76,True,4,3,6
37045,0.34,Ideal,D,VS2,61.4,55.0,967,4.51,4.54,2.78,True,4,3,6
37046,0.46,Good,E,SI1,62.7,58.0,967,4.87,4.92,3.07,True,1,2,5
37047,0.35,Ideal,E,VVS1,61.8,56.0,967,4.53,4.5,2.79,True,4,6,5
37048,0.35,Ideal,E,VVS1,61.9,56.0,967,4.55,4.53,2.81,True,4,6,5
37049,0.31,Ideal,E,VS1,61.2,55.0,967,4.42,4.4,2.7,True,4,4,5
37050,0.32,Premium,E,IF,60.0,61.0,967,4.5,4.46,2.69,True,3,7,5
37051,0.36,Very Good,E,VVS2,61.8,58.0,968,4.55,4.58,2.82,True,2,5,5
37052,0.4,Very Good,H,VVS1,63.9,57.0,968,4.62,4.68,2.97,True,2,6,2
37053,0.46,Very Good,E,SI1,61.8,57.0,968,4.93,4.98,3.06,True,2,2,5
37054,0.38,Ideal,E,VS2,61.5,54.0,968,4.67,4.69,2.88,True,4,3,5
37055,0.33,Ideal,G,IF,61.7,58.0,968,4.42,4.46,2.74,True,4,7,3
37056,0.43,Ideal,G,SI1,62.9,55.0,968,4.87,4.83,3.05,True,4,2,3
37057,0.43,Ideal,I,VVS1,62.2,57.0,968,4.84,4.81,3.0,True,4,6,1
37058,0.43,Ideal,I,VVS1,63.0,56.0,968,4.86,4.83,3.05,True,4,6,1
37059,0.43,Premium,G,SI1,62.7,56.0,968,4.83,4.8,3.02,True,3,2,3
37060,0.43,Premium,G,SI1,60.4,58.0,968,4.9,4.87,2.95,True,3,2,3
37061,0.43,Premium,F,VS2,61.2,59.0,968,4.87,4.84,2.97,True,3,3,4
37062,0.43,Premium,F,VS2,61.1,57.0,968,4.9,4.86,2.98,True,3,3,4
37063,0.43,Ideal,F,VS2,61.1,56.0,968,4.91,4.88,2.99,True,4,3,4
37064,0.43,Premium,F,VS2,59.8,58.0,968,4.94,4.89,2.94,True,3,3,4
37065,0.43,Premium,F,VS2,61.0,57.0,968,4.87,4.84,2.96,True,3,3,4
37066,0.43,Premium,F,VS2,61.3,59.0,968,4.84,4.81,2.96,True,3,3,4
37067,0.43,Premium,G,SI1,62.3,59.0,968,4.81,4.79,2.99,True,3,2,3
37068,0.42,Ideal,H,VVS1,61.8,55.0,969,4.8,4.85,2.98,True,4,6,2
37069,0.48,Ideal,G,SI1,61.4,56.0,969,5.02,5.07,3.1,True,4,2,3
37070,0.55,Good,J,VS1,63.8,61.0,969,5.09,5.12,3.26,True,1,4,0
37071,0.41,Ideal,F,SI1,62.8,57.0,969,4.73,4.69,2.96,True,4,2,4
37072,0.41,Good,I,VS1,63.7,57.0,969,4.72,4.67,2.99,True,1,4,1
37073,0.41,Ideal,I,VS1,60.9,53.0,969,4.85,4.8,2.94,True,4,4,1
37074,0.41,Premium,F,SI1,59.8,59.0,969,4.85,4.82,2.89,True,3,2,4
37075,0.41,Premium,F,SI1,61.0,60.0,969,4.81,4.77,2.92,True,3,2,4
37076,0.41,Premium,F,SI1,61.8,58.0,969,4.76,4.75,2.94,True,3,2,4
37077,0.41,Premium,F,SI1,62.6,55.0,969,4.78,4.74,2.98,True,3,2,4
37078,0.41,Ideal,F,SI1,62.9,56.0,969,4.73,4.71,2.97,True,4,2,4
37079,0.41,Ideal,F,SI1,62.7,57.0,969,4.74,4.7,2.96,True,4,2,4
37080,0.41,Good,F,SI1,63.9,56.0,969,4.74,4.68,3.01,True,1,2,4
37081,0.41,Very Good,F,SI1,63.3,57.0,969,4.72,4.69,2.98,True,2,2,4
37082,0.41,Very Good,F,SI1,63.2,59.0,969,4.72,4.68,2.97,True,2,2,4
37083,0.41,Premium,E,SI1,60.2,60.0,969,4.82,4.78,2.89,True,3,2,5
37084,0.41,Premium,E,SI1,61.0,59.0,969,4.82,4.78,2.93,True,3,2,5
37085,0.41,Premium,E,SI1,60.1,60.0,969,4.83,4.79,2.89,True,3,2,5
37086,0.41,Premium,E,SI1,61.4,56.0,969,4.81,4.77,2.94,True,3,2,5
37087,0.41,Premium,E,SI1,60.5,61.0,969,4.8,4.78,2.9,True,3,2,5
37088,0.41,Ideal,E,SI1,62.1,54.0,969,4.81,4.76,2.97,True,4,2,5
37089,0.41,Ideal,E,SI1,62.5,57.0,969,4.79,4.74,2.98,True,4,2,5
37090,0.41,Premium,E,SI1,62.4,58.0,969,4.77,4.75,2.97,True,3,2,5
37091,0.41,Premium,E,SI1,61.3,58.0,969,4.8,4.76,2.93,True,3,2,5
37092,0.41,Ideal,E,SI1,62.6,57.0,969,4.73,4.72,2.96,True,4,2,5
37093,0.41,Ideal,E,SI1,62.9,56.0,969,4.76,4.72,2.98,True,4,2,5
37094,0.41,Ideal,E,SI1,62.9,57.0,969,4.76,4.72,2.98,True,4,2,5
37095,0.41,Very Good,E,SI1,63.3,57.0,969,4.75,4.73,3.0,True,2,2,5
37096,0.41,Ideal,E,SI1,62.5,55.0,969,4.77,4.73,2.97,True,4,2,5
37097,0.41,Ideal,E,SI1,62.9,57.0,969,4.78,4.73,2.99,True,4,2,5
37098,0.41,Premium,E,SI1,62.8,59.0,969,4.75,4.74,2.98,True,3,2,5
37099,0.41,Ideal,E,SI1,62.7,57.0,969,4.77,4.74,2.98,True,4,2,5
37100,0.41,Ideal,E,SI1,62.4,55.0,969,4.78,4.74,2.97,True,4,2,5
37101,0.41,Good,E,SI1,63.9,58.0,969,4.72,4.7,3.01,True,1,2,5
37102,0.41,Very Good,E,SI1,63.5,57.0,969,4.73,4.69,2.99,True,2,2,5
37103,0.31,Premium,E,VVS1,58.9,59.0,969,4.48,4.41,2.62,True,3,6,5
37104,0.38,Ideal,G,SI1,62.1,54.0,969,4.67,4.64,2.9,True,4,2,3
37105,0.38,Ideal,G,SI1,61.8,54.0,969,4.69,4.67,2.9,True,4,2,3
37106,0.38,Ideal,G,SI1,62.0,55.0,969,4.67,4.64,2.89,True,4,2,3
37107,0.38,Ideal,F,VS2,62.4,54.0,969,4.65,4.6,2.89,True,4,3,4
37108,0.38,Ideal,F,VS2,61.9,55.0,969,4.69,4.63,2.89,True,4,3,4
37109,0.38,Ideal,F,VS2,61.9,55.0,969,4.68,4.64,2.89,True,4,3,4
37110,0.38,Ideal,G,SI1,61.6,56.0,969,4.68,4.63,2.86,True,4,2,3
37111,0.4,Premium,H,SI1,61.9,57.0,969,4.75,4.71,2.93,True,3,2,2
37112,0.5,Fair,I,VS1,66.9,56.0,969,4.85,4.81,3.23,True,0,4,1
37113,0.38,Very Good,G,VVS1,59.9,56.0,970,4.73,4.75,2.84,True,2,6,3
37114,0.4,Ideal,I,VVS2,61.8,56.0,970,4.76,4.79,2.95,True,4,5,1
37115,0.33,Ideal,E,VVS2,60.0,56.0,970,4.53,4.56,2.72,True,4,5,5
37116,0.39,Ideal,F,VS2,61.2,57.0,970,4.69,4.73,2.88,True,4,3,4
37117,0.43,Good,E,VS1,59.9,61.0,970,4.89,4.93,2.94,True,1,4,5
37118,0.44,Good,F,SI1,63.8,54.0,970,4.85,4.8,3.08,True,1,2,4
37119,0.42,Premium,D,SI1,61.5,58.0,970,4.83,4.8,2.96,True,3,2,6
37120,0.42,Premium,D,SI1,60.2,57.0,970,4.89,4.85,2.93,True,3,2,6
37121,0.42,Ideal,D,SI1,63.0,57.0,970,4.81,4.77,3.02,True,4,2,6
37122,0.42,Ideal,D,SI1,61.9,55.0,970,4.84,4.79,2.98,True,4,2,6
37123,0.42,Ideal,D,SI1,63.0,55.0,970,4.79,4.76,3.01,True,4,2,6
37124,0.44,Very Good,E,SI1,63.4,57.0,970,4.85,4.81,3.06,True,2,2,5
37125,0.44,Very Good,E,SI1,63.2,53.0,970,4.87,4.84,3.07,True,2,2,5
37126,0.39,Very Good,E,VVS2,61.9,58.0,971,4.66,4.68,2.89,True,2,5,5
37127,0.52,Ideal,D,I1,61.1,57.0,971,5.18,5.2,3.17,True,4,0,6
37128,0.39,Very Good,F,VS1,62.0,56.0,971,4.72,4.64,2.9,True,2,4,4
37129,0.37,Premium,D,VVS2,60.7,59.0,971,4.63,4.66,2.82,True,3,5,6
37130,0.39,Ideal,F,VS2,62.3,55.0,971,4.69,4.71,2.93,True,4,3,4
37131,0.37,Premium,E,VVS2,59.6,60.0,971,4.75,4.68,2.81,True,3,5,5
37132,0.36,Ideal,D,VVS2,60.7,56.0,971,4.59,4.63,2.8,True,4,5,6
37133,0.41,Ideal,H,VVS1,60.5,55.0,971,4.83,4.89,2.94,True,4,6,2
37134,0.33,Ideal,G,VVS1,61.0,56.0,971,4.49,4.52,2.75,True,4,6,3
37135,0.4,Ideal,F,VS1,61.8,55.0,971,4.76,4.78,2.95,True,4,4,4
37136,0.42,Ideal,G,SI2,60.9,56.0,971,4.87,4.89,2.97,True,4,1,3
37137,0.33,Ideal,F,IF,62.2,53.0,971,4.47,4.5,2.79,True,4,7,4
37138,0.33,Ideal,F,IF,61.3,55.0,971,4.48,4.49,2.75,True,4,7,4
37139,0.37,Premium,E,VS2,60.2,58.0,971,4.68,4.65,2.81,True,3,3,5
37140,0.37,Premium,E,VS2,60.6,58.0,971,4.65,4.62,2.81,True,3,3,5
37141,0.4,Very Good,F,VVS2,62.9,55.0,972,4.72,4.75,2.98,True,2,5,4
37142,0.4,Ideal,F,VVS2,61.1,57.0,972,4.73,4.8,2.91,True,4,5,4
37143,0.32,Ideal,E,VS1,61.5,56.0,972,4.4,4.38,2.7,True,4,4,5
37144,0.32,Ideal,E,VS1,61.9,56.0,972,4.41,4.38,2.72,True,4,4,5
37145,0.32,Premium,D,VS2,62.0,57.0,972,4.42,4.38,2.73,True,3,3,6
37146,0.32,Ideal,D,VS2,62.4,57.0,972,4.38,4.34,2.72,True,4,3,6
37147,0.32,Ideal,E,VS1,61.7,56.0,972,4.42,4.39,2.72,True,4,4,5
37148,0.32,Ideal,E,VS1,61.7,57.0,972,4.42,4.39,2.72,True,4,4,5
37149,0.32,Ideal,E,VS1,61.8,55.0,972,4.43,4.4,2.73,True,4,4,5
37150,0.32,Ideal,E,VS1,61.6,57.0,972,4.39,4.35,2.69,True,4,4,5
37151,0.32,Ideal,E,VS1,59.9,55.0,972,4.49,4.46,2.68,True,4,4,5
37152,0.32,Ideal,D,VS2,61.7,57.0,972,4.39,4.36,2.7,True,4,3,6
37153,0.32,Ideal,D,VS2,62.2,56.0,972,4.39,4.36,2.72,True,4,3,6
37154,0.36,Premium,I,IF,59.9,59.0,972,4.63,4.58,2.76,True,3,7,1
37155,0.32,Ideal,D,VS2,61.0,56.0,972,4.46,4.42,2.71,True,4,3,6
37156,0.32,Ideal,D,VS2,61.0,57.0,972,4.46,4.42,2.71,True,4,3,6
37157,0.32,Ideal,D,VS2,60.5,56.0,972,4.48,4.45,2.7,True,4,3,6
37158,0.32,Ideal,D,VS2,62.1,54.0,972,4.46,4.4,2.75,True,4,3,6
37159,0.32,Ideal,D,VS2,61.5,56.0,972,4.44,4.41,2.72,True,4,3,6
37160,0.32,Premium,D,VS2,60.3,60.0,972,4.44,4.42,2.67,True,3,3,6
37161,0.32,Ideal,D,VS2,62.7,57.0,972,4.44,4.4,2.77,True,4,3,6
37162,0.32,Ideal,D,VS2,62.1,56.0,972,4.43,4.39,2.74,True,4,3,6
37163,0.32,Ideal,D,VS2,62.3,57.0,972,4.41,4.39,2.74,True,4,3,6
37164,0.32,Ideal,D,VS2,61.5,56.0,972,4.42,4.39,2.71,True,4,3,6
37165,0.32,Ideal,D,VS2,61.9,55.0,972,4.43,4.39,2.73,True,4,3,6
37166,0.32,Ideal,D,VS2,61.1,56.0,972,4.41,4.39,2.69,True,4,3,6
37167,0.32,Ideal,D,VS2,62.0,55.0,972,4.42,4.38,2.73,True,4,3,6
37168,0.32,Premium,D,VS2,61.7,59.0,972,4.43,4.38,2.72,True,3,3,6
37169,0.32,Ideal,D,VS2,61.7,54.0,972,4.43,4.38,2.72,True,4,3,6
37170,0.32,Ideal,D,VS2,62.5,56.0,972,4.45,4.38,2.76,True,4,3,6
37171,0.32,Ideal,D,VS2,62.2,56.0,972,4.4,4.38,2.73,True,4,3,6
37172,0.32,Ideal,D,VS2,62.0,55.0,972,4.41,4.37,2.72,True,4,3,6
37173,0.32,Ideal,D,VS2,62.2,55.0,972,4.41,4.37,2.73,True,4,3,6
37174,0.32,Ideal,D,VS2,61.3,56.0,972,4.41,4.37,2.69,True,4,3,6
37175,0.32,Ideal,D,VS2,61.6,56.0,972,4.4,4.37,2.7,True,4,3,6
37176,0.32,Ideal,D,VS2,61.6,56.0,972,4.4,4.37,2.7,True,4,3,6
37177,0.32,Ideal,D,VS2,62.6,55.0,972,4.39,4.37,2.74,True,4,3,6
37178,0.32,Ideal,D,VS2,62.5,57.0,972,4.39,4.34,2.73,True,4,3,6
37179,0.32,Ideal,D,VS2,61.8,57.0,972,4.36,4.35,2.69,True,4,3,6
37180,0.32,Ideal,D,VS2,62.7,54.0,972,4.38,4.36,2.74,True,4,3,6
37181,0.32,Ideal,D,VS2,61.9,57.0,972,4.39,4.37,2.71,True,4,3,6
37182,0.32,Premium,D,VS2,61.7,58.0,972,4.38,4.34,2.69,True,3,3,6
37183,0.48,Premium,H,SI2,58.5,59.0,972,5.16,5.13,3.01,True,3,1,2
37184,0.46,Fair,I,VS1,65.6,57.0,972,4.85,4.82,3.17,True,0,4,1
37185,0.54,Premium,H,SI2,61.8,60.0,972,5.2,5.16,3.2,True,3,1,2
37186,0.32,Ideal,D,VS2,62.6,57.0,972,4.41,4.37,2.75,True,4,3,6
37187,0.32,Ideal,D,VS2,61.9,55.0,972,4.44,4.41,2.74,True,4,3,6
37188,0.32,Ideal,D,VVS1,61.8,56.0,973,4.4,4.37,2.71,True,4,6,6
37189,0.32,Premium,D,VVS1,62.0,60.0,973,4.4,4.37,2.72,True,3,6,6
37190,0.38,Ideal,G,VVS1,62.1,56.0,973,4.61,4.64,2.87,True,4,6,3
37191,0.34,Ideal,E,VVS1,61.4,56.0,973,4.51,4.54,2.78,True,4,6,5
37192,0.34,Ideal,E,VVS1,62.2,54.0,973,4.52,4.55,2.82,True,4,6,5
37193,0.53,Ideal,I,SI2,62.0,54.0,973,5.19,5.23,3.23,True,4,1,1
37194,0.51,Ideal,G,SI2,60.6,57.0,973,5.17,5.2,3.14,True,4,1,3
37195,0.46,Ideal,I,VS1,62.3,56.0,974,4.96,4.93,3.08,True,4,4,1
37196,0.41,Very Good,F,VS1,61.5,57.0,974,4.77,4.81,2.95,True,2,4,4
37197,0.52,Very Good,I,SI2,60.9,59.0,974,5.14,5.18,3.14,True,2,1,1
37198,0.39,Ideal,G,VVS2,61.1,56.0,974,4.7,4.72,2.88,True,4,5,3
37199,0.35,Ideal,G,IF,61.8,56.0,974,4.52,4.57,2.81,True,4,7,3
37200,0.4,Good,G,VVS2,61.4,64.0,974,4.65,4.7,2.87,True,1,5,3
37201,0.33,Ideal,F,VVS2,60.9,56.0,974,4.47,4.5,2.73,True,4,5,4
37202,0.46,Ideal,I,VVS1,61.7,57.0,974,4.96,4.99,3.07,True,4,6,1
37203,0.34,Ideal,G,IF,61.2,56.0,974,4.53,4.55,2.78,True,4,7,3
37204,0.34,Ideal,G,IF,62.1,54.0,974,4.48,4.5,2.79,True,4,7,3
37205,0.34,Ideal,G,IF,61.4,56.0,974,4.5,4.53,2.77,True,4,7,3
37206,0.34,Ideal,G,IF,61.9,54.0,974,4.51,4.53,2.8,True,4,7,3
37207,0.34,Ideal,G,IF,61.5,55.0,974,4.51,4.53,2.78,True,4,7,3
37208,0.34,Ideal,G,IF,61.0,55.0,974,4.51,4.54,2.76,True,4,7,3
37209,0.34,Ideal,G,IF,61.3,56.0,974,4.52,4.55,2.78,True,4,7,3
37210,0.34,Ideal,G,IF,61.9,54.0,974,4.5,4.52,2.79,True,4,7,3
37211,0.34,Ideal,G,IF,60.9,56.0,974,4.5,4.53,2.75,True,4,7,3
37212,0.34,Ideal,G,IF,61.9,55.0,974,4.51,4.54,2.8,True,4,7,3
37213,0.34,Ideal,G,IF,62.2,53.0,974,4.49,4.52,2.8,True,4,7,3
37214,0.34,Ideal,G,IF,61.6,54.0,974,4.49,4.53,2.78,True,4,7,3
37215,0.34,Ideal,G,IF,61.3,55.0,974,4.53,4.57,2.79,True,4,7,3
37216,0.34,Ideal,G,IF,60.7,57.0,974,4.51,4.55,2.75,True,4,7,3
37217,0.44,Good,F,SI2,56.6,63.0,974,5.11,5.06,2.88,True,1,1,4
37218,0.38,Good,E,VVS1,62.4,64.0,975,4.61,4.59,2.87,True,1,6,5
37219,0.38,Very Good,H,VVS1,60.0,57.0,975,4.75,4.79,2.86,True,2,6,2
37220,0.52,Fair,F,SI2,56.3,59.0,975,5.41,5.35,3.03,True,0,1,4
37221,0.31,Ideal,F,VVS1,61.6,55.0,975,4.36,4.41,2.7,True,4,6,4
37222,0.31,Ideal,F,VVS1,61.1,56.0,975,4.37,4.4,2.68,True,4,6,4
37223,0.43,Ideal,F,SI1,62.5,56.0,975,4.84,4.82,3.02,True,4,2,4
37224,0.43,Ideal,E,SI1,62.6,56.0,975,4.82,4.79,3.01,True,4,2,5
37225,0.4,Ideal,E,VS2,61.1,56.0,975,4.77,4.75,2.91,True,4,3,5
37226,0.4,Premium,E,VS2,59.3,59.0,975,4.81,4.77,2.84,True,3,3,5
37227,0.4,Ideal,E,VS2,62.2,56.0,975,4.74,4.72,2.94,True,4,3,5
37228,0.4,Premium,E,VS2,61.9,59.0,975,4.75,4.72,2.93,True,3,3,5
37229,0.4,Ideal,E,VS2,62.3,56.0,975,4.75,4.72,2.95,True,4,3,5
37230,0.4,Ideal,E,VS2,62.9,55.0,975,4.74,4.73,2.98,True,4,3,5
37231,0.4,Ideal,E,VS2,62.9,55.0,975,4.73,4.72,2.97,True,4,3,5
37232,0.4,Premium,E,VS2,60.7,60.0,975,4.75,4.7,2.87,True,3,3,5
37233,0.4,Premium,E,VS2,62.2,59.0,975,4.74,4.71,2.94,True,3,3,5
37234,0.4,Ideal,E,VS2,62.4,55.0,975,4.74,4.71,2.95,True,4,3,5
37235,0.4,Ideal,E,VS2,62.4,56.0,975,4.74,4.71,2.95,True,4,3,5
37236,0.4,Ideal,E,VS2,62.6,57.0,975,4.73,4.7,2.95,True,4,3,5
37237,0.4,Ideal,E,VS2,62.0,57.0,975,4.7,4.66,2.9,True,4,3,5
37238,0.4,Premium,E,VS2,62.2,58.0,975,4.72,4.67,2.92,True,3,3,5
